Geneid	SRR9257062
AT5G02685	0
AT5G08595	0
AT5G06585	46
AT5G09200	0
AT5G09095	1
AT5G03125	0
AT5G00935	0
AT5G09040	0
AT5G05075	0
AT5G02175	0
AT5G00855	1
AT5G03385	0
AT5G02855	0
AT5G02085	0
AT5G05515	0
AT5G01055	1
AT5G05725	0
AT5G02955	1
AT5G09885	0
AT5G02785	0
AT5G00730	0
AT5G09245	0
AT5G07255	0
AT5G01975	0
AT5G06275	1
AT5G09475	1
AT5G06935	0
AT5G01325	0
AT5G09765	0
AT5G09435	0
AT5G06365	0
AT5G00850	0
AT5G09365	0
AT5G08965	1
AT5G06705	0
AT5G00980	110
AT5G08035	0
AT5G04845	1
AT5G03015	0
AT5G02055	6
AT5G09815	0
AT5G03575	0
AT5G00735	0
AT5G08095	0
AT5G09615	1
AT5G06655	0
AT5G04685	0
AT5G05765	6
AT5G01585	1
AT5G09305	0
AT5G01115	0
AT5G00770	0
AT5G04055	7
AT5G03065	0
AT5G00775	0
AT5G01865	0
AT5G04355	11
AT5G03085	36
AT5G01465	0
AT5G05665	0
AT5G07585	0
AT5G09060	1
AT5G09055	0
AT5G02745	0
AT5G01535	0
AT5G06615	0
AT5G08905	0
AT5G02735	0
AT5G04625	0
AT5G07595	0
AT5G05685	0
AT5G05645	0
AT5G04605	0
AT5G03755	0
AT5G08045	0
AT5G06445	0
AT5G06535	1
AT5G02375	0
AT5G01455	0
AT5G01235	5
AT5G07455	5
AT5G08985	0
AT5G05095	0
AT5G02985	0
AT5G09665	0
AT5G04065	11
AT5G01985	0
AT5G08995	0
AT5G00800	0
AT5G04505	0
AT5G09505	13
AT5G02355	0
AT5G01955	0
AT5G08785	0
AT5G08085	0
AT5G06845	55
AT5G09195	32
AT5G01695	0
AT5G01875	0
AT5G01635	0
AT5G07365	0
AT5G06675	0
AT5G07825	0
AT5G04525	0
AT5G06765	0
AT5G08475	0
AT5G04495	0
AT5G08845	0
AT5G09170	3
AT5G04745	0
AT5G08615	0
AT5G00925	0
AT5G01265	0
AT5G03965	0
AT5G08875	4
AT5G04175	0
AT5G05865	0
AT5G09865	0
AT5G02445	0
AT5G02535	2
AT5G02115	0
AT5G03315	4
AT5G06245	0
AT5G06395	0
AT5G03835	0
AT5G09185	0
AT5G48775	28
AT5G04005	0
AT5G65575	152
AT5G03975	0
AT5G00880	0
AT5G63195	0
AT5G09535	2
AT5G00820	0
AT5G64572	0
AT5G08820	0
AT5G09395	0
AT5G02455	0
AT5G00780	5
AT5G41612	0
AT5G01945	1
AT5G03668	0
AT5G49152	0
AT5G08175	0
AT5G03875	55
AT5G38212	24
AT5G01545	7
AT5G03255	0
AT5G09385	23
AT5G03825	0
AT5G02875	11
AT5G01675	6
AT5G05435	193
AT5G44562	0
AT5G07015	0
AT5G09030	0
AT5G08920	0
AT5G04375	0
AT5G01005	0
AT5G00905	0
AT5G00865	3
AT5G03175	7
AT5G09155	0
AT5G00990	0
AT5G09565	0
AT5G00815	0
AT5G01295	0
AT5G36002	0
AT5G00920	0
AT5G04015	0
AT5G09285	0
AT5G08235	8
AT5G07265	0
AT5G09855	0
AT5G01645	0
AT5G09405	0
AT5G01595	61
AT5G09845	0
AT5G09120	0
AT5G02905	0
AT5G08885	0
AT5G02195	0
AT5G08275	0
AT5G15022	24
AT5G03195	0
AT5G19221	0
AT5G06865	5
AT5G09785	7
AT5G01815	0
AT5G08825	0
AT5G07025	0
AT5G03165	9
AT5G03585	1
AT5G08880	0
AT5G06695	0
AT5G02705	2
AT5G08960	0
AT5G09925	0
AT5G08835	0
AT5G07525	4
AT5G00870	0
AT5G01175	140
AT5G07885	0
AT5G09685	0
AT5G01215	0
AT5G01095	0
AT5G09160	0
AT5G01255	0
AT5G07515	0
AT5G08830	0
AT5G01375	0
AT5G08870	0
AT5G45472	1
AT5G06295	1
AT5G02225	4
AT5G04185	1
AT5G67488	2
AT5G02525	5
AT5G40348	0
AT5G66558	3
AT5G07975	0
AT5G07985	0
AT5G01732	0
AT5G01555	0
AT5G02125	2
AT5G06665	0
AT5G01542	0
AT5G59732	2
AT5G09275	0
AT5G02515	60
AT5G09135	1
AT5G07152	0
AT5G06505	0
AT5G08840	1
AT5G09175	0
AT5G02095	0
AT5G00785	0
AT5G08135	3
AT5G00900	0
AT5G01435	0
AT5G09443	7
AT5G02695	0
AT5G18245	39
AT5G02605	4
AT5G03635	0
AT5G18255	100
AT5G42092	0
AT5G01315	0
AT5G07895	1
AT5G01205	0
AT5G08980	0
AT5G03235	1
AT5G03245	0
AT5G01125	1
AT5G03805	0
AT5G54569	19
AT5G53048	58
AT5G03985	7
AT5G01935	0
AT5G02755	0
AT5G04905	0
AT5G06155	0
AT5G15845	15
AT5G06385	0
AT5G00895	0
AT5G02595	0
AT5G05995	0
AT5G08990	0
AT5G07285	38
AT5G06235	1
AT5G03185	0
AT5G08285	0
AT5G16235	0
AT5G01615	0
AT5G02415	15
AT5G09150	0
AT5G26146	4
AT5G49138	0
AT5G00875	28
AT5G07275	0
AT5G00860	0
AT5G60022	19
AT5G00965	0
AT5G03375	0
AT5G01835	0
AT5G02105	0
AT5G08950	0
AT5G02155	0
AT5G59662	62
AT5G04335	0
AT5G08425	0
AT5G01765	7
AT5G02895	0
AT5G20225	0
AT5G09595	0
AT5G05975	1
AT5G02555	0
AT5G04935	69
AT5G41905	14
AT5G04995	8
AT5G41663	15
AT5G04975	0
AT5G59505	0
AT5G24825	1
AT5G04275	2
AT5G06105	0
AT5G04955	0
AT5G02035	0
AT5G03305	0
AT5G06175	0
AT5G10945	22
AT5G07055	0
AT5G01915	0
AT5G01735	0
AT5G04915	0
AT5G14565	24
AT5G14545	0
AT5G04965	13
AT5G07655	2
AT5G55835	0
AT5G26147	0
AT5G07965	0
AT5G39635	0
AT5G40384	0
AT5G11977	2
AT5G03145	2
AT5G07075	0
AT5G39693	0
AT5G26038	0
AT5G08255	0
AT5G62848	0
AT5G52797	2
AT5G05505	0
AT5G08210	15
AT5G66045	1
AT5G62162	3
AT5G08800	0
AT5G46845	95
AT5G04415	0
AT5G01747	61
AT5G45307	0
AT5G23065	14
AT5G15833	0
AT5G05005	15
AT5G05185	0
AT5G03425	0
AT5G50717	0
AT5G03475	0
AT5G01755	0
AT5G03225	4
AT5G35407	25
AT5G08185	25
AT5G08925	2
AT5G03265	0
AT5G13887	2
AT5G58465	3
AT5G60408	0
AT5G06605	0
AT5G04255	0
AT5G27807	10
AT5G07065	0
AT5G05035	0
AT5G43603	0
AT5G05315	0
AT5G63715	0
AT5G08717	2
AT5G03552	29
AT5G08712	1
AT5G04145	0
AT5G05915	0
AT5G04985	2
AT5G07875	0
AT5G01745	0
AT5G01785	0
AT5G06565	4
AT5G08865	0
AT5G05375	0
AT5G01495	5
AT5G51174	6
AT5G09130	0
AT5G44286	3
AT5G02675	8
AT5G52471	24
AT5G02315	0
AT5G08805	5
AT5G58595	35
AT5G06305	1
AT5G06835	2
AT5G02325	0
AT5G08850	0
AT5G09020	3
AT5G08860	0
AT5G02295	0
AT5G09000	0
AT5G53902	0
AT5G09515	0
AT5G07725	18
AT5G66564	3
AT5G00755	13
AT5G08515	1
AT5G04945	0
AT5G07105	16
AT5G66567	0
AT5G09005	0
AT5G54075	0
AT5G13225	0
AT5G02305	0
AT5G07095	6
AT5G02665	4
AT5G10572	0
AT5G02915	0
AT5G01515	12
AT5G01195	0
AT5G05385	0
AT5G41471	1
AT5G00760	6
AT5G01505	11
AT5G00765	2
AT5G04425	25
AT5G02575	299
AT5G00750	6
AT5G09495	0
AT5G01165	0
AT5G01145	2
AT5G06825	14
AT5G04545	0
AT5G08525	10
AT5G07735	21
AT5G08495	21
AT5G02565	206
AT5G66562	3
AT5G06115	4
AT5G02655	0
AT5G01135	0
AT5G09945	0
AT5G08810	0
AT5G02255	4
AT5G04085	0
AT5G07345	0
AT5G09010	0
AT5G04465	2
AT5G02245	0
AT5G04105	0
AT5G04315	0
AT5G04455	0
AT5G09585	1
AT5G06815	0
AT5G46315	2
AT5G40395	1
AT5G09140	0
AT5G61455	2
AT5G08025	0
AT5G07775	0
AT5G07335	0
AT5G08115	0
AT5G07415	0
AT5G06055	0
AT5G04305	0
AT5G01845	0
AT5G09080	0
AT5G07405	0
AT5G40545	0
AT5G46105	1
AT5G02815	0
AT5G02025	0
AT5G55505	0
AT5G07315	0
AT5G51055	0
AT5G41265	0
AT5G65305	0
AT5G44375	0
AT5G65615	0
AT5G10525	0
AT5G05985	0
AT5G41675	0
AT5G61345	0
AT5G25625	0
AT5G54365	0
AT5G18005	0
AT5G65015	0
AT5G40945	0
AT5G11325	0
AT5G65445	0
AT5G15175	0
AT5G02435	0
AT5G55045	1
AT5G13845	0
AT5G48465	0
AT5G59385	1
AT5G67455	0
AT5G14035	0
AT5G18085	0
AT5G03775	0
AT5G38905	0
AT5G60285	1
AT5G20854	0
AT5G09975	0
AT5G10455	0
AT5G18015	3
AT5G11225	0
AT5G56975	0
AT5G07135	0
AT5G45745	0
AT5G46595	0
AT5G45715	0
AT5G02725	0
AT5G60966	0
AT5G52355	0
AT5G43455	2
AT5G59055	0
AT5G20858	0
AT5G02615	1
AT5G37795	0
AT5G01365	0
AT5G44705	0
AT5G38155	0
AT5G16375	0
AT5G52495	0
AT5G61445	0
AT5G06125	0
AT5G50995	0
AT5G61835	0
AT5G07675	0
AT5G19095	0
AT5G20852	0
AT5G25585	0
AT5G03745	0
AT5G66817	0
AT5G22315	13
AT5G54375	0
AT5G64735	0
AT5G05945	0
AT5G09655	0
AT5G15805	0
AT5G57885	0
AT5G10235	0
AT5G03705	0
AT5G64855	0
AT5G48835	0
AT5G06685	0
AT5G44283	0
AT5G18755	0
AT5G55055	0
AT5G64505	0
AT5G32017	0
AT5G54865	0
AT5G48675	0
AT5G21378	0
AT5G60963	0
AT5G03452	0
AT5G52815	0
AT5G39895	0
AT5G65535	0
AT5G08075	0
AT5G50805	0
AT5G09755	0
AT5G05795	0
AT5G20856	0
AT5G56365	0
AT5G46325	0
AT5G03445	0
AT5G59395	0
AT5G66755	0
AT5G39535	0
AT5G41605	0
AT5G66535	0
AT5G02385	0
AT5G53487	0
AT5G23665	0
AT5G11475	0
AT5G63145	0
AT5G15815	0
AT5G59945	0
AT5G56745	0
AT5G07625	0
AT5G66568	0
AT5G14495	0
AT5G35605	0
AT5G27715	0
AT5G43535	0
AT5G09345	0
AT5G49435	0
AT5G58495	0
AT5G02505	0
AT5G50190	0
AT5G57735	4
AT5G02825	4
AT5G07322	117
AT5G06165	12
AT5G48412	786
AT5G44569	95
AT5G00885	0
AT5G45475	0
AT5G40316	3
AT5G33399	17
AT5G06955	0
AT5G08125	0
AT5G49615	2
AT5G08575	0
AT5G28824	0
AT5G37485	43
AT5G43403	143
AT5G38005	104
AT5G02135	0
AT5G34871	0
AT5G28262	188
AT5G43725	36
AT5G23410	212
AT5G05295	0
AT5G22788	47
AT5G33439	0
AT5G06095	0
AT5G05785	3
AT5G24205	63
AT5G03285	227
AT5G24206	52
AT5G23155	58
AT5G02975	0
AT5G40275	0
AT5G10278	9
AT5G24735	449
AT3G18710	326
AT3G07950	1589
AT3G51870	832
AT3G18310	232
AT3G25717	935
AT3G48330	1027
AT3G46440	2283
AT3G53910	0
AT3G16830	790
AT3G03305	356
AT3G03272	4
AT3G28960	35
AT3G10210	265
AT3G09680	230
AT3G63470	92
AT3G46920	536
AT3G57080	367
AT3G13820	14
AT3G49770	0
AT3G56070	5160
AT3G15251	2
AT3G02780	4909
AT3G52460	232
AT3G55380	1692
AT3G44560	1
AT3G56520	0
AT3G27970	3
AT3G17420	709
AT3G08780	469
AT3G55660	219
AT3G48480	72
AT3G02740	747
AT3G63400	2099
AT3G06130	539
AT3G05660	127
AT3G17140	0
AT3G24110	54
AT3G20920	1701
AT3G54830	213
AT3G09190	184
AT3G05545	2157
AT3G26470	168
AT3G51100	1125
AT3G29580	4
AT3G28370	388
AT3G26840	699
AT3G29010	156
AT3G10450	791
AT3G14510	17
AT3G28930	504
AT3G52950	1161
AT3G57620	0
AT3G50670	3295
AT3G44080	0
AT3G50370	2446
AT3G09550	94
AT3G07568	930
AT3G48670	877
AT3G11270	881
AT3G08530	4198
AT3G22380	5377
AT3G05140	20
AT3G29750	0
AT3G54500	1712
AT3G52760	344
AT3G27460	225
AT3G62780	61
AT3G28210	496
AT3G47675	40
AT3G25060	40
AT3G26240	381
AT3G04860	151
AT3G55990	188
AT3G43940	0
AT3G09920	396
AT3G54900	2026
AT3G16500	1592
AT3G12910	0
AT3G18510	492
AT3G25730	241
AT3G48680	1667
AT3G63360	6
AT3G18010	87
AT3G01250	0
AT3G46070	10
AT3G19120	503
AT3G21305	0
AT3G01840	9
AT3G14290	1117
AT3G23090	366
AT3G08690	1924
AT3G48540	163
AT3G48343	3
AT3G54300	746
AT3G36659	3
AT3G58970	1033
AT3G13010	3
AT3G01820	2157
AT3G54630	0
AT3G45720	3
AT3G15548	0
AT3G54530	13
AT3G62900	950
AT3G54410	6
AT3G22320	2075
AT3G57440	19
AT3G09700	632
AT3G50390	23
AT3G23070	1155
AT3G14360	338
AT3G01550	92
AT3G58010	426
AT3G03740	987
AT3G53900	774
AT3G08970	946
AT3G62620	246
AT3G51780	1085
AT3G14880	4
AT3G45600	980
AT3G25573	3
AT3G59110	751
AT3G04570	408
AT3G10320	61
AT3G02640	292
AT3G03110	773
AT3G28917	7
AT3G19960	1513
AT3G14820	0
AT3G45630	1225
AT3G18905	2
AT3G20560	601
AT3G12050	5305
AT3G03341	85
AT3G50120	43
AT3G15970	1649
AT3G01970	357
AT3G47670	233
AT3G26810	1575
AT3G27190	763
AT3G26512	0
AT3G10130	604
AT3G54826	642
AT3G08040	551
AT3G10680	62
AT3G52590	10577
AT3G54920	2422
AT3G22040	0
AT3G47836	1944
AT3G44570	32
AT3G02590	4
AT3G18430	1268
AT3G44735	439
AT3G57570	354
AT3G28300	0
AT3G23830	2097
AT3G32980	6124
AT3G25030	133
AT3G62200	654
AT3G54060	25
AT3G19830	690
AT3G43810	5476
AT3G03780	4415
AT3G01030	9
AT3G54110	2246
AT3G44230	0
AT3G24780	85
AT3G06150	654
AT3G52750	2014
AT3G13600	43
AT3G15380	1129
AT3G45390	94
AT3G13222	654
AT3G56660	21
AT3G28680	0
AT3G51880	1658
AT3G18035	1308
AT3G14400	1972
AT3G18840	28
AT3G16590	21
AT3G10845	1
AT3G12010	1268
AT3G56390	0
AT3G19660	183
AT3G04990	0
AT3G46840	0
AT3G58710	139
AT3G29100	174
AT3G58810	151
AT3G05640	267
AT3G28330	16
AT3G24440	770
AT3G27500	32
AT3G01185	0
AT3G61190	130
AT3G15010	4288
AT3G50840	325
AT3G51171	3
AT3G60100	7
AT3G17440	843
AT3G10350	1067
AT3G46086	0
AT3G17030	350
AT3G12145	324
AT3G01080	27
AT3G60190	2116
AT3G49990	1414
AT3G55580	86
AT3G03180	104
AT3G42786	0
AT3G25655	7
AT3G44718	0
AT3G04010	290
AT3G02270	3
AT3G42770	0
AT3G08650	2968
AT3G48231	0
AT3G61150	737
AT3G12970	73
AT3G61980	220
AT3G15115	133
AT3G33530	966
AT3G18210	1950
AT3G01410	409
AT3G05720	16
AT3G05320	226
AT3G47110	68
AT3G31350	0
AT3G11430	48
AT3G56210	1393
AT3G04290	1293
AT3G11150	15
AT3G03540	0
AT3G09940	149
AT3G51860	4159
AT3G27700	858
AT3G60120	2
AT3G23260	87
AT3G43860	4
AT3G43880	0
AT3G09020	58
AT3G48195	393
AT3G51960	125
AT3G09520	100
AT3G25540	846
AT3G23590	939
AT3G42180	58
AT3G27720	4
AT3G21510	510
AT3G13710	0
AT3G01880	0
AT3G50050	193
AT3G08960	739
AT3G54700	2
AT3G24310	36
AT3G20898	88
AT3G24516	2
AT3G26934	1
AT3G59980	1187
AT3G22430	433
AT3G17060	5
AT3G15530	1473
AT3G55750	4882
AT3G60860	1065
AT3G05020	1027
AT3G02920	192
AT3G14550	119
AT3G33293	0
AT3G03080	1
AT3G51150	392
AT3G46620	810
AT3G49570	955
AT3G62770	604
AT3G05270	671
AT3G57760	99
AT3G10330	929
AT3G23810	4437
AT3G49190	13
AT3G44300	1809
AT3G26290	4049
AT3G12080	3665
AT3G19490	1305
AT3G04420	603
AT3G18170	106
AT3G02470	14827
AT3G18050	1195
AT3G26616	0
AT3G51370	2886
AT3G63052	1
AT3G29633	53
AT3G11470	244
AT3G53990	3968
AT3G13210	55
AT3G24890	145
AT3G61090	63
AT3G24070	575
AT3G13610	247
AT3G10120	0
AT3G20580	8
AT3G54680	381
AT3G50960	194
AT3G45190	1985
AT3G44340	1485
AT3G60570	0
AT3G60790	0
AT3G06540	788
AT3G43340	0
AT3G27210	380
AT3G16670	683
AT3G29050	0
AT3G19070	1
AT3G52350	2
AT3G53030	895
AT3G17380	126
AT3G23380	0
AT3G20810	931
AT3G07440	569
AT3G27425	0
AT3G47580	65
AT3G23640	1599
AT3G54730	27
AT3G08870	104
AT3G53120	443
AT3G52930	9172
AT3G01085	2
AT3G19780	643
AT3G14330	804
AT3G43890	9
AT3G06740	228
AT3G17450	792
AT3G03050	1356
AT3G12587	868
AT3G07170	569
AT3G04970	257
AT3G14470	153
AT3G12240	9
AT3G54260	1808
AT3G27360	130
AT3G55810	4
AT3G27480	0
AT3G13130	71
AT3G19030	1175
AT3G46650	7
AT3G04720	11334
AT3G18900	261
AT3G23770	0
AT3G43540	646
AT3G43270	847
AT3G11170	5153
AT3G15578	0
AT3G23190	110
AT3G23130	0
AT3G10340	110
AT3G01690	1983
AT3G01460	693
AT3G44280	326
AT3G58430	181
AT3G60220	96
AT3G62220	439
AT3G48410	155
AT3G28850	162
AT3G17150	0
AT3G58290	0
AT3G62180	1
AT3G14480	0
AT3G18620	293
AT3G03560	759
AT3G15358	54
AT3G09310	68
AT3G10110	415
AT3G26500	64
AT3G13760	98
AT3G62690	134
AT3G50620	260
AT3G46860	0
AT3G04200	4
AT3G11680	3
AT3G29230	878
AT3G52610	281
AT3G48720	181
AT3G18660	154
AT3G62499	16
AT3G58100	287
AT3G22060	215
AT3G10915	1064
AT3G62360	2305
AT3G29570	0
AT3G62980	1643
AT3G49100	414
AT3G28770	89
AT3G17320	7
AT3G61280	45
AT3G01750	117
AT3G44115	0
AT3G10460	2
AT3G26710	4194
AT3G29360	3176
AT3G18070	40
AT3G45577	0
AT3G24800	666
AT3G22810	275
AT3G59330	96
AT3G18960	53
AT3G29636	5
AT3G12810	1133
AT3G27080	1233
AT3G02100	0
AT3G25585	1116
AT3G57260	734
AT3G28920	877
AT3G22590	980
AT3G14930	4064
AT3G26250	0
AT3G45690	1
AT3G42473	0
AT3G06778	91
AT3G50480	4081
AT3G29791	2
AT3G51240	0
AT3G51330	254
AT3G53830	941
AT3G09630	10928
AT3G50830	854
AT3G15770	311
AT3G25220	1735
AT3G17655	0
AT3G21490	1
AT3G57370	2
AT3G25493	0
AT3G30845	0
AT3G23690	1084
AT3G16260	1220
AT3G03800	1
AT3G55610	3075
AT3G20190	43
AT3G58460	1052
AT3G03170	175
AT3G47750	163
AT3G13435	87
AT3G12850	1
AT3G32260	0
AT3G12977	52
AT3G23470	280
AT3G10390	680
AT3G26820	14
AT3G19550	15
AT3G50460	11
AT3G44590	1804
AT3G07220	835
AT3G21840	1
AT3G27840	0
AT3G30385	0
AT3G17230	0
AT3G14860	2124
AT3G43572	0
AT3G59950	920
AT3G13120	5762
AT3G55005	207
AT3G47250	2294
AT3G59750	48
AT3G04870	2114
AT3G53430	8688
AT3G01720	831
AT3G42723	5
AT3G07850	18
AT3G11420	735
AT3G13030	363
AT3G14410	384
AT3G21880	13
AT3G04470	1599
AT3G60810	816
AT3G63420	313
AT3G16800	205
AT3G63160	6301
AT3G17410	1041
AT3G58930	606
AT3G21350	670
AT3G11825	0
AT3G17690	44
AT3G49780	153
AT3G14950	12
AT3G23250	206
AT3G56730	65
AT3G06690	122
AT3G03060	1409
AT3G16525	0
AT3G31900	0
AT3G21920	0
AT3G10950	0
AT3G27590	0
AT3G14810	496
AT3G22190	1590
AT3G48760	858
AT3G30180	872
AT3G49170	741
AT3G10720	968
AT3G29430	2
AT3G27416	0
AT3G15930	0
AT3G26930	2
AT3G21210	45
AT3G16100	1505
AT3G10370	1765
AT3G50660	658
AT3G28070	344
AT3G23780	835
AT3G53611	0
AT3G43148	0
AT3G60310	337
AT3G02400	0
AT3G53610	1398
AT3G50940	231
AT3G61172	0
AT3G60160	361
AT3G54100	366
AT3G09270	118
AT3G01980	856
AT3G45780	5091
AT3G16840	2255
AT3G23560	394
AT3G27680	0
AT3G19710	3335
AT3G53920	1283
AT3G50860	290
AT3G03490	701
AT3G30320	0
AT3G06610	1418
AT3G04110	243
AT3G57800	711
AT3G20480	69
AT3G52190	1312
AT3G47090	66
AT3G26395	223
AT3G62230	5
AT3G49910	13208
AT3G25011	3
AT3G45760	0
AT3G17227	2
AT3G62000	440
AT3G05630	569
AT3G27060	1604
AT3G12570	1154
AT3G06240	490
AT3G02820	481
AT3G06930	841
AT3G62540	28
AT3G22460	193
AT3G13229	0
AT3G57640	55
AT3G06190	1204
AT3G14430	331
AT3G22050	0
AT3G45200	0
AT3G49240	0
AT3G49680	1962
AT3G27310	429
AT3G44763	0
AT3G51850	1419
AT3G13780	240
AT3G50510	0
AT3G19160	0
AT3G18291	0
AT3G56060	711
AT3G23510	89
AT3G30222	0
AT3G27030	634
AT3G09470	972
AT3G47590	569
AT3G46355	0
AT3G04240	1842
AT3G21890	210
AT3G49070	29
AT3G62420	2007
AT3G13000	376
AT3G48208	0
AT3G15950	1670
AT3G02160	104
AT3G24500	2201
AT3G32960	0
AT3G05710	591
AT3G59010	74
AT3G57460	4
AT3G29060	0
AT3G54310	5
AT3G14310	9978
AT3G25420	3
AT3G12480	843
AT3G58720	107
AT3G01070	236
AT3G57450	2012
AT3G03700	0
AT3G57110	4
AT3G18570	3
AT3G63460	3614
AT3G21330	55
AT3G27331	0
AT3G58020	372
AT3G29173	66
AT3G04735	1
AT3G58540	0
AT3G14595	1087
AT3G33528	58
AT3G08810	84
AT3G23460	5
AT3G51140	2328
AT3G24090	290
AT3G44670	1192
AT3G60800	524
AT3G52330	0
AT3G12220	4
AT3G04750	464
AT3G13682	287
AT3G56230	18
AT3G52850	5865
AT3G25230	11463
AT3G09820	8173
AT3G56170	480
AT3G10730	471
AT3G20940	20
AT3G17310	623
AT3G04160	343
AT3G18235	0
AT3G15210	931
AT3G28610	3
AT3G11860	14
AT3G10200	112
AT3G54640	1807
AT3G52630	364
AT3G03550	627
AT3G16510	102
AT3G23910	620
AT3G16710	95
AT3G63140	8148
AT3G18910	394
AT3G18915	0
AT3G16970	0
AT3G58875	54
AT3G53620	1192
AT3G53380	216
AT3G06483	1493
AT3G61370	508
AT3G56110	351
AT3G13630	0
AT3G44265	6
AT3G06390	81
AT3G19390	265
AT3G42880	1
AT3G15460	561
AT3G63200	1397
AT3G11110	150
AT3G59090	727
AT3G15355	642
AT3G53190	1769
AT3G11397	441
AT3G02530	2184
AT3G51030	364
AT3G25790	94
AT3G26445	0
AT3G45900	418
AT3G47890	996
AT3G14030	0
AT3G47060	520
AT3G56590	773
AT3G43170	3
AT3G01450	205
AT3G58910	2
AT3G48460	624
AT3G17880	1234
AT3G26610	76
AT3G20790	997
AT3G07273	190
AT3G63500	1528
AT3G49750	117
AT3G47510	300
AT3G03826	0
AT3G15020	2096
AT3G61530	393
AT3G10116	1
AT3G21240	578
AT3G31925	0
AT3G48425	341
AT3G27355	0
AT3G20270	298
AT3G55900	14
AT3G21310	73
AT3G49480	2
AT3G55980	1389
AT3G63030	551
AT3G59295	0
AT3G30220	0
AT3G54990	187
AT3G20820	1206
AT3G19500	40
AT3G16020	40
AT3G22890	9972
AT3G46970	15628
AT3G01950	0
AT3G51550	4306
AT3G59340	2
AT3G11040	204
AT3G20310	1309
AT3G22640	2
AT3G45450	0
AT3G44260	365
AT3G01370	2459
AT3G15150	497
AT3G49380	33
AT3G14190	188
AT3G28820	2
AT3G15060	336
AT3G47130	3
AT3G02430	2
AT3G05470	291
AT3G27170	1818
AT3G20280	253
AT3G60870	7
AT3G57010	556
AT3G22090	71
AT3G50310	223
AT3G28007	30
AT3G07400	690
AT3G15860	1
AT3G26980	783
AT3G20900	1
AT3G58380	19
AT3G20590	5
AT3G61826	0
AT3G56740	279
AT3G09120	1
AT3G17400	3
AT3G18282	14
AT3G55060	293
AT3G52830	0
AT3G56790	17
AT3G51920	975
AT3G43990	0
AT3G04400	19085
AT3G19320	9
AT3G11660	1119
AT3G18030	322
AT3G58250	1
AT3G53450	11
AT3G15720	417
AT3G09750	6
AT3G57930	507
AT3G44090	0
AT3G53510	244
AT3G06590	748
AT3G11080	47
AT3G29450	0
AT3G43580	159
AT3G17650	1081
AT3G60620	350
AT3G16660	2524
AT3G45245	0
AT3G02480	2142
AT3G24170	4639
AT3G05210	398
AT3G12680	412
AT3G01160	1202
AT3G13880	235
AT3G05110	15
AT3G48520	204
AT3G07420	616
AT3G13460	10202
AT3G10150	125
AT3G62050	165
AT3G15290	1364
AT3G28480	1689
AT3G05910	2332
AT3G52230	2058
AT3G07710	0
AT3G66656	3
AT3G51690	0
AT3G52000	2
AT3G02540	2486
AT3G25840	1516
AT3G52910	218
AT3G27999	0
AT3G05690	818
AT3G05170	168
AT3G12660	0
AT3G32380	0
AT3G57780	347
AT3G22680	340
AT3G02280	550
AT3G19230	20
AT3G15590	2841
AT3G45410	128
AT3G11380	0
AT3G47140	0
AT3G05000	932
AT3G24150	315
AT3G20530	9
AT3G59250	98
AT3G25610	305
AT3G63170	1571
AT3G60600	2545
AT3G50750	435
AT3G12720	22
AT3G53170	182
AT3G06145	179
AT3G26090	343
AT3G49860	43
AT3G27880	198
AT3G08750	0
AT3G63010	494
AT3G07110	9049
AT3G20170	201
AT3G05700	314
AT3G42660	802
AT3G47300	370
AT3G04945	0
AT3G45020	172
AT3G18740	6274
AT3G19880	0
AT3G13857	5
AT3G61060	185
AT3G53280	903
AT3G21530	287
AT3G28785	0
AT3G42790	2079
AT3G53340	576
AT3G43583	0
AT3G21760	0
AT3G48570	313
AT3G21690	2879
AT3G29370	6
AT3G62430	109
AT3G30540	0
AT3G17626	178
AT3G44440	27
AT3G23550	26
AT3G50690	985
AT3G11520	270
AT3G25250	23
AT3G53970	3331
AT3G09560	884
AT3G01140	12
AT3G01430	221
AT3G01475	5
AT3G63070	924
AT3G18630	108
AT3G61120	0
AT3G10530	1428
AT3G26450	0
AT3G24508	0
AT3G56460	1667
AT3G48630	1
AT3G55370	296
AT3G09160	30
AT3G03460	140
AT3G22530	0
AT3G13490	1606
AT3G05130	858
AT3G51680	0
AT3G14770	170
AT3G31550	0
AT3G21520	61
AT3G14450	363
AT3G43550	0
AT3G05230	444
AT3G49650	174
AT3G02560	3079
AT3G53065	0
AT3G22450	43
AT3G28200	1254
AT3G52270	5
AT3G15990	394
AT3G27220	1112
AT3G19570	390
AT3G27930	608
AT3G27440	10
AT3G14067	3675
AT3G12955	54
AT3G61730	0
AT3G24465	0
AT3G60960	466
AT3G23140	0
AT3G57970	0
AT3G01860	790
AT3G49400	231
AT3G24580	0
AT3G15550	145
AT3G56630	1201
AT3G29140	30
AT3G24605	2
AT3G46300	0
AT3G47840	97
AT3G52250	1224
AT3G46390	0
AT3G01170	371
AT3G46770	6
AT3G57060	295
AT3G49620	3
AT3G24280	1
AT3G27010	380
AT3G55646	29
AT3G17930	2757
AT3G07130	909
AT3G51510	3137
AT3G48180	144
AT3G10470	28
AT3G23840	311
AT3G45580	0
AT3G61410	87
AT3G59020	2631
AT3G24810	124
AT3G53250	9
AT3G23000	2655
AT3G27670	739
AT3G01328	0
AT3G27630	28
