Geneid	SRR9257061
AT3G24065	17
AT3G10790	0
AT3G57730	0
AT3G12160	2
AT3G08640	2429
AT3G63250	1172
AT3G07520	138
AT3G56130	2456
AT3G44940	158
AT3G31560	0
AT3G17970	1089
AT3G43920	291
AT3G16440	383
AT3G18100	213
AT3G12540	36
AT3G58300	0
AT3G44010	6359
AT3G16990	280
AT3G10750	3
AT3G05725	0
AT3G50540	0
AT3G47040	19
AT3G03910	13
AT3G12630	2259
AT3G25920	19447
AT3G52075	0
AT3G13240	41
AT3G50100	178
AT3G21590	0
AT3G04450	165
AT3G12560	840
AT3G02870	1516
AT3G01780	1915
AT3G61030	0
AT3G12950	1154
AT3G60280	87
AT3G30247	0
AT3G51560	0
AT3G25150	1812
AT3G57090	1132
AT3G51060	77
AT3G48850	16
AT3G01920	530
AT3G58500	3255
AT3G23440	34
AT3G24630	133
AT3G01200	92
AT3G59790	5
AT3G18360	1
AT3G07590	385
AT3G57870	3816
AT3G25760	580
AT3G46550	975
AT3G09880	560
AT3G11910	2819
AT3G25020	138
AT3G21570	1
AT3G16900	6
AT3G52560	2608
AT3G21790	625
AT3G44435	0
AT3G62080	294
AT3G27495	0
AT3G13662	0
AT3G03870	272
AT3G59050	675
AT3G17270	0
AT3G44330	2860
AT3G25080	0
AT3G56530	0
AT3G48150	317
AT3G08490	24
AT3G21950	218
AT3G52390	309
AT3G13520	2127
AT3G62650	1628
AT3G44310	14773
AT3G56810	480
AT3G20860	244
AT3G22057	0
AT3G48110	2380
AT3G27470	518
AT3G60140	5
AT3G29320	12656
AT3G04810	634
AT3G57420	716
AT3G54550	0
AT3G44635	0
AT3G55150	88
AT3G47430	447
AT3G16090	443
AT3G52525	57
AT3G06990	60
AT3G13430	278
AT3G06350	2294
AT3G48950	0
AT3G09600	19
AT3G18500	750
AT3G12860	601
AT3G04030	191
AT3G17500	0
AT3G49410	160
AT3G24330	0
AT3G50550	686
AT3G31950	0
AT3G45140	12261
AT3G49551	9
AT3G29796	0
AT3G18020	157
AT3G27920	30
AT3G45640	1711
AT3G20150	852
AT3G52020	0
AT3G49060	560
AT3G23330	141
AT3G48340	697
AT3G07690	360
AT3G05590	18263
AT3G21150	8
AT3G17170	3312
AT3G10970	2070
AT3G57230	623
AT3G50400	92
AT3G10180	272
AT3G56310	1880
AT3G15830	4
AT3G04820	654
AT3G15280	1
AT3G24770	988
AT3G56710	268
AT3G18870	87
AT3G03270	2992
AT3G21540	977
AT3G54590	1939
AT3G48298	0
AT3G27100	363
AT3G29070	0
AT3G44704	0
AT3G57710	318
AT3G04610	1369
AT3G57070	347
AT3G01610	825
AT3G22690	131
AT3G21370	5
AT3G57190	444
AT3G15250	7
AT3G24700	0
AT3G05540	0
AT3G32130	0
AT3G28750	45
AT3G44110	7904
AT3G12880	0
AT3G46790	696
AT3G03350	103
AT3G50870	71
AT3G08510	6433
AT3G49150	4
AT3G59590	0
AT3G13437	32
AT3G43970	1
AT3G61050	2811
AT3G28780	1
AT3G58590	85
AT3G48020	20
AT3G51910	87
AT3G06890	88
AT3G26020	764
AT3G09990	0
AT3G28950	580
AT3G05960	0
AT3G27090	2788
AT3G57510	5
AT3G59570	297
AT3G02230	6748
AT3G61170	73
AT3G20760	0
AT3G61870	4661
AT3G06040	1673
AT3G62450	789
AT3G07970	127
AT3G08700	13
AT3G59870	701
AT3G16430	675
AT3G20950	0
AT3G54870	78
AT3G32330	0
AT3G23310	904
AT3G28320	1
AT3G03850	16
AT3G09150	901
AT3G15360	12232
AT3G14990	8862
AT3G51400	110
AT3G19920	1
AT3G53860	76
AT3G15910	0
AT3G51010	1336
AT3G04184	22
AT3G55100	0
AT3G42725	96
AT3G10010	364
AT3G62890	102
AT3G28670	589
AT3G03000	142
AT3G47210	73
AT3G17670	156
AT3G05450	0
AT3G55420	396
AT3G05010	244
AT3G46220	594
AT3G50810	90
AT3G23940	4878
AT3G28420	67
AT3G45920	0
AT3G02910	0
AT3G22420	323
AT3G05880	4437
AT3G61920	39
AT3G44970	712
AT3G02242	5
AT3G23270	2
AT3G07680	1614
AT3G57400	617
AT3G09660	136
AT3G20670	1931
AT3G23630	34
AT3G22100	8
AT3G52090	1596
AT3G25700	378
AT3G21055	31176
AT3G22235	824
AT3G28922	0
AT3G23060	4
AT3G21620	18
AT3G03280	13
AT3G29638	2
AT3G61780	1186
AT3G29760	467
AT3G01680	1185
AT3G62140	423
AT3G49470	2531
AT3G60990	0
AT3G29720	0
AT3G08030	3563
AT3G48810	180
AT3G59845	0
AT3G44430	685
AT3G03860	715
AT3G45252	0
AT3G13065	53
AT3G02050	1448
AT3G56470	19
AT3G24340	49
AT3G20030	0
AT3G48220	0
AT3G18200	196
AT3G62630	869
AT3G52980	0
AT3G58840	988
AT3G10985	888
AT3G18780	14458
AT3G59030	0
AT3G48550	61
AT3G54030	566
AT3G22425	570
AT3G47480	78
AT3G44220	101
AT3G07030	941
AT3G28910	584
AT3G42860	131
AT3G26782	234
AT3G24270	0
AT3G13227	0
AT3G09405	29
AT3G05050	1069
AT3G62010	1757
AT3G22900	57
AT3G46150	14
AT3G10760	532
AT3G27540	126
AT3G23580	787
AT3G55677	0
AT3G14970	0
AT3G52960	11972
AT3G52070	0
AT3G16650	139
AT3G03120	250
AT3G13870	3662
AT3G60030	1759
AT3G14010	1158
AT3G16117	0
AT3G29810	86
AT3G46613	1
AT3G29690	0
AT3G25545	383
AT3G23255	101
AT3G06370	171
AT3G30805	0
AT3G26932	247
AT3G54460	797
AT3G24510	1
AT3G59990	2769
AT3G47400	100
AT3G61500	0
AT3G19330	133
AT3G24240	549
AT3G06290	771
AT3G19600	0
AT3G50740	3101
AT3G58310	0
AT3G13410	4995
AT3G42570	1
AT3G32030	38
AT3G52360	392
AT3G48900	108
AT3G17040	1227
AT3G17010	0
AT3G59160	0
AT3G57560	1307
AT3G51190	0
AT3G19400	411
AT3G53770	0
AT3G01331	0
AT3G11720	407
AT3G26130	14
AT3G02885	639
AT3G45940	5
AT3G16530	1270
AT3G22565	18
AT3G21980	0
AT3G13340	1484
AT3G20620	341
AT3G07570	507
AT3G15370	3
AT3G55605	408
AT3G08636	0
AT3G54140	603
AT3G02720	1433
AT3G43153	0
AT3G23010	24
AT3G62390	322
AT3G45560	0
AT3G53640	0
AT3G46720	235
AT3G27640	127
AT3G01240	4
AT3G26180	999
AT3G07565	540
AT3G10360	981
AT3G21610	422
AT3G56320	159
AT3G12610	1613
AT3G22800	232
AT3G18680	3384
AT3G13830	0
AT3G57540	136
AT3G27770	1348
AT3G17640	454
AT3G53960	187
AT3G61770	915
AT3G02460	378
AT3G55240	303
AT3G06200	745
AT3G22935	0
AT3G46360	0
AT3G49200	0
AT3G45590	97
AT3G60940	6
AT3G20870	846
AT3G03580	198
AT3G63088	19
AT3G57990	1530
AT3G25520	20486
AT3G46020	131
AT3G23490	1733
AT3G09400	5
AT3G22960	8498
AT3G10690	2573
AT3G30305	1
AT3G48590	634
AT3G60760	0
AT3G19240	800
AT3G18390	6977
AT3G54050	23068
AT3G54450	6
AT3G29770	212
AT3G61230	0
AT3G10650	1682
AT3G06640	16
AT3G04070	250
AT3G23220	0
AT3G13200	1986
AT3G07870	277
AT3G13920	14155
AT3G59600	1220
AT3G10930	35
AT3G28450	428
AT3G08900	0
AT3G61900	16
AT3G61470	97707
AT3G12380	534
AT3G46050	0
AT3G51325	22
AT3G49600	918
AT3G18485	5
AT3G10500	454
AT3G18230	844
AT3G10080	402
AT3G45330	14
AT3G60850	420
AT3G25040	1276
AT3G45620	904
AT3G17550	0
AT3G46320	1282
AT3G49645	211
AT3G22125	2
AT3G54350	1198
AT3G43574	0
AT3G13470	7533
AT3G51820	4943
AT3G03440	173
AT3G32160	0
AT3G15140	480
AT3G12320	22
AT3G30530	5
AT3G58680	5807
AT3G52660	717
AT3G46480	0
AT3G52740	449
AT3G49601	2041
AT3G60130	723
AT3G29680	68
AT3G46200	165
AT3G24180	1910
AT3G04670	1023
AT3G02690	1429
AT3G17750	1118
AT3G15534	1
AT3G42390	0
AT3G24840	385
AT3G45790	0
AT3G44740	180
AT3G02490	354
AT3G14340	0
AT3G44980	1
AT3G46400	6
AT3G63230	0
AT3G15790	475
AT3G15357	274
AT3G25270	0
AT3G13674	145
AT3G23350	0
AT3G63450	415
AT3G48420	3792
AT3G05727	3051
AT3G09530	4
AT3G51950	3452
AT3G19300	140
AT3G07160	3423
AT3G19620	231
AT3G06020	69
AT3G62930	82
AT3G01710	361
AT3G49350	509
AT3G01800	497
AT3G57000	1378
AT3G58220	445
AT3G52570	305
AT3G09055	2
AT3G60110	254
AT3G51740	1434
AT3G51390	319
AT3G14452	1
AT3G61380	404
AT3G58940	185
AT3G02170	555
AT3G05500	1059
AT3G58570	2171
AT3G58790	259
AT3G60900	339
AT3G44240	0
AT3G52620	0
AT3G05870	147
AT3G18670	65
AT3G04770	538
AT3G03776	11
AT3G26855	4
AT3G47730	942
AT3G44630	500
AT3G27580	280
AT3G43260	0
AT3G06270	334
AT3G17120	579
AT3G18957	0
AT3G21770	1858
AT3G24050	1373
AT3G04903	0
AT3G43960	429
AT3G25960	0
AT3G53400	365
AT3G45110	0
AT3G59700	146
AT3G26830	355
AT3G50570	32
AT3G23930	76
AT3G52790	88
AT3G56890	26
AT3G60328	0
AT3G53020	16056
AT3G55530	338
AT3G02070	393
AT3G29152	0
AT3G23300	2082
AT3G17717	109
AT3G22300	784
AT3G55640	245
AT3G18060	3035
AT3G54170	473
AT3G20450	57
AT3G53060	0
AT3G49320	221
AT3G51650	704
AT3G54130	297
AT3G47910	1907
AT3G22700	1
AT3G53305	0
AT3G08670	678
AT3G19310	4
AT3G26410	503
AT3G04170	0
AT3G09810	1134
AT3G53980	755
AT3G08910	462
AT3G53870	11900
AT3G01560	823
AT3G43503	0
AT3G62320	6
AT3G60460	0
AT3G04880	735
AT3G51895	116
AT3G10510	3
AT3G60360	614
AT3G56340	7376
AT3G60720	115
AT3G46100	1692
AT3G54230	1091
AT3G57270	0
AT3G29020	0
AT3G48930	11399
AT3G07290	142
AT3G04190	0
AT3G24535	30
AT3G07600	10
AT3G27510	35
AT3G60700	5
AT3G48750	1106
AT3G07500	94
AT3G25165	2
AT3G09800	390
AT3G23960	0
AT3G29455	0
AT3G49980	0
AT3G45570	1
AT3G21320	2
AT3G62070	133
AT3G17590	468
AT3G60270	0
AT3G20050	6140
AT3G20610	0
AT3G58580	1131
AT3G17465	1473
AT3G09850	1807
AT3G25090	0
AT3G42940	0
AT3G20720	857
AT3G04320	138
AT3G14590	194
AT3G20880	3
AT3G25800	1690
AT3G06030	606
AT3G49840	168
AT3G16680	1
AT3G26860	0
AT3G63290	174
AT3G20070	326
AT3G30230	0
AT3G51980	755
AT3G01310	3743
AT3G14362	7
AT3G55170	1636
AT3G27430	3185
AT3G23727	0
AT3G18180	0
AT3G53232	9
AT3G04910	2964
AT3G61800	348
AT3G20370	2190
AT3G27400	432
AT3G19630	586
AT3G58280	0
AT3G44485	1
AT3G22730	0
AT3G03970	225
AT3G62380	0
AT3G52940	778
AT3G53500	2550
AT3G06868	74
AT3G25860	4517
AT3G53760	474
AT3G60090	0
AT3G05330	477
AT3G26510	255
AT3G58650	549
AT3G63095	0
AT3G01326	0
AT3G11460	92
AT3G19860	790
AT3G24560	164
AT3G16380	0
AT3G16610	50
AT3G28380	0
AT3G20160	64
AT3G20770	2767
AT3G17620	0
AT3G03360	160
AT3G58730	3375
AT3G28193	1
AT3G20210	4
AT3G14760	216
AT3G56080	148
AT3G45230	276
AT3G53342	0
AT3G28900	2693
AT3G55690	103
AT3G22980	579
AT3G01319	0
AT3G14610	512
AT3G10060	2218
AT3G49020	0
AT3G12600	1342
AT3G26740	22836
AT3G21270	319
AT3G50890	177
AT3G20100	631
AT3G12940	286
AT3G47700	342
AT3G27785	0
AT3G07800	477
AT3G19000	604
AT3G14780	65
AT3G46930	166
AT3G21220	766
AT3G22480	857
AT3G46340	1
AT3G59180	0
AT3G01530	2
AT3G19740	1454
AT3G05420	2473
AT3G13580	2755
AT3G52300	9488
AT3G27906	379
AT3G23370	156
AT3G43670	1040
AT3G52450	178
AT3G59230	0
AT3G12990	337
AT3G61310	896
AT3G25130	301
AT3G48160	130
AT3G10850	3200
AT3G12710	328
AT3G05935	0
AT3G51790	348
AT3G27070	19
AT3G60000	1
AT3G47710	18
AT3G47341	0
AT3G55540	0
AT3G50190	30
AT3G49800	899
AT3G29970	7
AT3G15890	209
AT3G24730	154
AT3G10770	1211
AT3G55110	268
AT3G44950	7
AT3G11300	0
AT3G11000	32
AT3G44150	489
AT3G61790	454
AT3G59930	44
AT3G46160	0
AT3G24514	0
AT3G23805	430
AT3G06960	628
AT3G29340	0
AT3G48030	755
AT3G47360	100
AT3G14981	0
AT3G13960	254
AT3G44530	464
AT3G25660	4559
AT3G13280	0
AT3G02080	8732
AT3G57860	259
AT3G46520	0
AT3G26270	0
AT3G63270	395
AT3G53300	0
AT3G15111	0
AT3G48960	0
AT3G60040	74
AT3G51600	12219
AT3G12345	2721
AT3G29034	480
AT3G02550	742
AT3G07020	1027
AT3G28990	0
AT3G56870	236
AT3G27831	0
AT3G18215	499
AT3G58090	199
AT3G01940	48
AT3G59360	877
AT3G56860	2969
AT3G53530	197
AT3G21390	289
AT3G61480	934
AT3G23570	1203
AT3G44790	12
AT3G17630	65
AT3G27600	0
AT3G05300	0
AT3G05380	683
AT3G10990	0
AT3G26125	0
AT3G56550	51
AT3G23123	0
AT3G28490	0
AT3G59730	4
AT3G23760	529
AT3G17950	207
AT3G58190	6
AT3G27809	0
AT3G10600	10
AT3G59245	0
AT3G19680	658
AT3G16810	1414
AT3G55254	0
AT3G10280	0
AT3G46410	0
AT3G42050	8229
AT3G52220	1559
AT3G10890	0
AT3G29090	675
AT3G47000	996
AT3G17152	1
AT3G60200	284
AT3G11405	0
AT3G04050	11
AT3G51670	1758
AT3G07360	784
AT3G46080	21
AT3G47070	8472
AT3G29631	0
AT3G26320	116
AT3G12490	4123
AT3G59435	4
AT3G17800	925
AT3G28550	5031
AT3G01790	1413
AT3G28560	6
AT3G47560	572
AT3G59210	439
AT3G54510	3
AT3G28630	9
AT3G52810	0
AT3G07700	1262
AT3G32920	2
AT3G07100	3238
AT3G58830	696
AT3G02770	559
AT3G15820	571
AT3G19055	0
AT3G44200	923
AT3G62470	206
AT3G14530	68
AT3G45530	27
AT3G48500	3566
AT3G29300	13
AT3G44820	270
AT3G27900	8
AT3G16895	0
AT3G02370	63
AT3G20250	875
AT3G25855	51
AT3G24030	406
AT3G52680	174
AT3G10490	909
AT3G09390	22064
AT3G25510	58
AT3G43150	0
AT3G13100	166
AT3G62730	17
AT3G05370	154
AT3G47470	138548
AT3G22620	669
AT3G04780	743
AT3G44160	584
AT3G10250	272
AT3G55340	918
AT3G53330	0
AT3G04370	59
AT3G54220	771
AT3G43570	0
AT3G02310	5
AT3G28520	0
AT3G56690	442
AT3G23710	363
AT3G30383	0
AT3G43280	0
AT3G18950	63
AT3G27940	7
AT3G60286	12
AT3G21945	0
AT3G21090	87
AT3G54090	1889
AT3G07530	85
AT3G09970	784
AT3G52905	200
AT3G53294	0
AT3G58610	20499
AT3G01961	0
AT3G61810	0
AT3G48830	131
AT3G52340	770
AT3G08020	678
AT3G08990	72
AT3G28250	0
AT3G13930	4898
AT3G50080	380
AT3G24790	1
AT3G17360	570
AT3G02410	14
AT3G58330	0
AT3G02000	0
AT3G05190	168
AT3G19850	397
AT3G53270	388
AT3G13690	1845
AT3G11050	102
AT3G30460	43
AT3G22910	54
AT3G47690	298
AT3G24610	0
AT3G50230	31
AT3G28190	0
AT3G58860	0
AT3G25470	2234
AT3G59420	346
AT3G60330	386
AT3G46910	0
AT3G13350	596
AT3G44660	1
AT3G57072	0
AT3G52840	1567
AT3G30739	0
AT3G25805	736
AT3G17920	398
AT3G26950	1068
AT3G24620	0
AT3G48740	2778
AT3G62530	8860
AT3G50373	0
AT3G21340	33
AT3G20180	3
AT3G15980	2728
AT3G63280	251
AT3G09280	7
AT3G10405	825
AT3G55190	0
AT3G59060	872
AT3G09040	134
AT3G20460	55
AT3G16370	4522
AT3G07390	3064
AT3G45910	0
AT3G01210	190
AT3G46960	923
AT3G48260	69
AT3G46565	0
AT3G18880	63
AT3G17520	2
AT3G01130	1966
AT3G01850	467
AT3G61650	545
AT3G46280	1284
AT3G43682	0
AT3G56180	0
AT3G46040	3032
AT3G59500	570
AT3G45673	0
AT3G11325	3
AT3G53800	1376
AT3G25500	1159
AT3G03726	0
AT3G27325	926
AT3G15620	140
AT3G29385	0
AT3G22231	307
AT3G24530	683
AT3G22275	2
AT3G25727	0
AT3G06000	0
AT3G06820	453
AT3G44460	101
AT3G43420	0
AT3G09925	262
AT3G45150	0
AT3G17130	40
AT3G06950	365
AT3G60890	20
AT3G12180	314
AT3G24570	444
AT3G11550	201
AT3G11570	7
AT3G45890	299
AT3G48510	34
AT3G52561	12
AT3G59370	151
AT3G19360	282
AT3G45060	32
AT3G26910	404
AT3G17770	1012
AT3G22520	1061
AT3G62160	102
AT3G19440	248
AT3G10440	210
AT3G18260	84
AT3G13433	1
AT3G46730	16
AT3G45770	1215
AT3G48346	0
AT3G06450	1043
AT3G05625	855
AT3G01360	300
AT3G14200	511
AT3G27503	0
AT3G02220	1301
AT3G51270	1600
AT3G12840	1
AT3G51590	0
AT3G18970	124
AT3G05155	24
AT3G29635	3
AT3G47780	651
AT3G54085	2
AT3G09590	0
AT3G48610	940
AT3G49710	153
AT3G02390	0
AT3G01090	1739
AT3G55890	26
AT3G32190	0
AT3G59390	136
AT3G58340	0
AT3G10230	1542
AT3G11200	1897
AT3G55010	1850
AT3G22436	0
AT3G55330	3324
AT3G09690	408
AT3G55500	67
AT3G05220	6279
AT3G59040	1847
AT3G46740	7273
AT3G02110	695
AT3G52040	44
AT3G26630	423
AT3G14040	11
AT3G06680	1642
AT3G43600	1982
AT3G51440	93
AT3G17710	112
AT3G43160	0
AT3G50123	0
AT3G15440	3
AT3G62580	1513
AT3G56940	23751
AT3G15680	1096
AT3G17330	499
AT3G50350	234
AT3G44850	496
AT3G56040	2515
AT3G12670	2295
AT3G20660	126
AT3G13404	26
AT3G60830	709
AT3G02790	0
AT3G16960	0
AT3G22470	116
AT3G50030	9
AT3G45320	0
AT3G01570	28
AT3G58140	3301
AT3G51180	65
AT3G52490	194
AT3G44805	7
AT3G17760	3
AT3G56090	2922
AT3G13670	3491
AT3G42153	0
AT3G06985	3
AT3G01990	55
AT3G06490	25
AT3G26690	291
AT3G53590	0
AT3G01300	540
AT3G20840	104
AT3G55390	165
AT3G45100	450
AT3G43837	0
AT3G04350	660
AT3G08943	2025
AT3G13110	2265
AT3G18000	2725
AT3G08000	106
AT3G07310	1174
AT3G07410	762
AT3G22170	1443
AT3G23245	0
AT3G44710	8
AT3G56650	1360
AT3G28635	12
AT3G15353	10733
AT3G04480	837
AT3G03880	319
AT3G15354	650
AT3G06230	0
AT3G01590	720
AT3G60540	82
AT3G60320	2349
AT3G20540	1166
AT3G03370	41
AT3G55220	336
AT3G08505	176
AT3G61040	0
AT3G22670	0
AT3G25430	288
AT3G43490	0
AT3G44610	157
AT3G21230	305
AT3G24140	553
AT3G16870	457
AT3G12980	967
AT3G30340	78
AT3G22085	0
AT3G16520	2644
AT3G01322	0
AT3G12835	0
AT3G16320	135
AT3G29780	74
AT3G05670	1041
AT3G23180	168
AT3G06435	76
AT3G53790	0
AT3G23820	6252
AT3G17840	1786
AT3G28291	0
AT3G18580	276
AT3G29075	933
AT3G16330	167
AT3G19940	0
AT3G22860	3
AT3G48205	0
AT3G06720	2374
AT3G09910	28
AT3G05150	66
AT3G22010	0
AT3G53710	1810
AT3G13090	119
AT3G19552	0
AT3G46490	367
AT3G56840	413
AT3G22270	915
AT3G15900	473
AT3G01670	1312
AT3G44665	0
AT3G48880	545
AT3G54690	584
AT3G61690	1684
AT3G14490	0
AT3G05490	940
AT3G05365	7
AT3G20155	0
AT3G03990	1630
AT3G18320	139
AT3G11780	861
AT3G11690	259
AT3G43230	966
AT3G10974	0
AT3G25260	9
AT3G53180	1698
AT3G53520	1507
AT3G15430	791
AT3G61490	342
AT3G42560	0
AT3G14150	578
AT3G11330	1018
AT3G24640	1
AT3G57680	85
AT3G12000	1
AT3G04100	0
AT3G05070	825
AT3G44760	0
AT3G26040	19
AT3G53940	264
AT3G13680	5
AT3G46850	0
AT3G32090	0
AT3G02200	2237
AT3G13782	54
AT3G06300	809
AT3G01280	5470
AT3G45160	1784
AT3G06970	0
AT3G14720	1154
AT3G43630	0
AT3G12090	324
AT3G23990	5894
AT3G29375	593
AT3G11840	72
AT3G22104	415
AT3G51970	29
AT3G61390	2
AT3G05100	489
AT3G58560	2293
AT3G23620	1648
AT3G63320	1
AT3G42155	0
AT3G06210	259
AT3G48490	151
AT3G60730	9
AT3G09450	5
AT3G07210	276
AT3G03405	0
AT3G53650	411
AT3G27150	281
AT3G09340	0
AT3G49300	3
AT3G11880	515
AT3G46500	18
AT3G53080	0
AT3G51410	9
AT3G11320	559
AT3G09735	802
AT3G17680	493
AT3G25880	44
AT3G58950	0
AT3G11810	830
AT3G02650	979
AT3G02130	747
AT3G24190	1895
AT3G29290	835
AT3G48770	22
AT3G27250	27
AT3G61320	413
AT3G07820	12
AT3G21630	578
AT3G16410	558
AT3G27270	54
AT3G50360	913
AT3G53235	75
AT3G44180	0
AT3G46530	1244
AT3G04120	28356
AT3G45010	993
AT3G10550	369
AT3G24430	4191
AT3G29130	206
AT3G04340	4092
AT3G26330	172
AT3G28100	161
AT3G26744	1762
AT3G17530	0
AT3G19080	261
AT3G46845	327
AT3G52540	81
AT3G54710	341
AT3G04270	0
AT3G15909	0
AT3G48710	744
AT3G50210	775
AT3G56360	3279
AT3G19790	414
AT3G09840	16642
AT3G16630	2236
AT3G11560	2762
AT3G11830	4814
AT3G28918	0
AT3G50970	1385
AT3G05840	2314
AT3G50170	4
AT3G56990	1224
AT3G04440	0
AT3G52526	6
AT3G23650	0
AT3G04620	115
AT3G05990	557
AT3G21850	0
AT3G03750	0
AT3G57410	1976
AT3G25505	10
AT3G22560	14
AT3G49220	2079
AT3G28870	0
AT3G58490	326
AT3G01010	0
AT3G48090	680
AT3G05160	843
AT3G43190	2055
AT3G17810	1923
AT3G22220	627
AT3G26480	47
AT3G58410	0
AT3G12830	83
AT3G45243	0
AT3G57750	299
AT3G50800	88
AT3G13882	1573
AT3G03810	441
AT3G01175	5
AT3G26490	168
AT3G50140	34
AT3G14205	1035
AT3G12780	42574
AT3G46780	27026
AT3G04840	17824
AT3G04181	12
AT3G05040	700
AT3G26935	1551
AT3G04760	1771
AT3G11850	355
AT3G01120	11646
AT3G46666	0
AT3G06080	509
AT3G10870	306
AT3G20680	541
AT3G28980	1
AT3G14640	9
AT3G09500	17313
AT3G57200	79
AT3G13330	1986
AT3G27020	1195
AT3G29390	910
AT3G44555	0
AT3G54540	2436
AT3G13500	4
AT3G06980	4278
AT3G20510	800
AT3G21580	431
AT3G53480	1390
AT3G49960	486
AT3G58520	285
AT3G07380	0
AT3G49500	1019
AT3G44930	0
AT3G61930	25
AT3G21175	623
AT3G53850	417
AT3G22580	0
AT3G04510	10
AT3G04800	27
AT3G55570	0
AT3G51430	449
AT3G55520	861
AT3G06570	274
AT3G11160	0
AT3G44320	891
AT3G06220	19
AT3G25882	119
AT3G54190	1254
AT3G58960	0
AT3G42075	0
AT3G13400	25
AT3G28530	0
AT3G56380	0
AT3G62120	5053
AT3G07522	0
AT3G15610	715
AT3G21180	110
AT3G50730	0
AT3G60340	967
AT3G10160	1542
AT3G14670	0
AT3G63000	919
AT3G62090	4
AT3G19260	360
AT3G11950	231
AT3G07900	48
AT3G16555	1
AT3G30210	3
AT3G55020	1813
AT3G55120	1672
AT3G22415	31
AT3G14210	18122
AT3G02980	54
AT3G23400	4235
AT3G03200	53
AT3G01630	8
AT3G51070	0
AT3G15450	1714
AT3G20830	229
AT3G18330	4
AT3G28390	0
AT3G44428	0
AT3G29575	300
AT3G44510	103
AT3G59080	160
AT3G17430	749
AT3G22510	0
AT3G04790	6215
AT3G11060	0
AT3G16400	6929
AT3G50280	29
AT3G55350	344
AT3G47440	0
AT3G18610	27
AT3G23880	182
AT3G02450	2583
AT3G58260	0
AT3G12960	1
AT3G11120	3617
AT3G49420	171
AT3G49010	14001
AT3G03770	830
AT3G56920	4
AT3G62920	103
AT3G21800	1
AT3G25990	35
AT3G58230	0
AT3G01516	87
AT3G16760	1092
AT3G44785	0
AT3G51090	150
AT3G03020	154
AT3G61450	13
AT3G24260	0
AT3G03920	4597
AT3G44716	57
AT3G02493	6
AT3G47920	0
AT3G28890	6
AT3G54180	393
AT3G22650	0
AT3G23050	2217
AT3G49110	1522
AT3G26237	0
AT3G11480	0
AT3G16140	12090
AT3G19930	1899
AT3G18760	873
AT3G16480	1547
AT3G33393	0
AT3G26580	4989
AT3G18480	945
AT3G11640	14
AT3G02700	669
AT3G01770	873
AT3G11165	0
AT3G56160	1353
AT3G57790	379
AT3G60630	1152
AT3G19870	954
AT3G19190	928
AT3G11945	1658
AT3G12020	886
AT3G09230	224
AT3G56400	391
AT3G17660	49
AT3G07790	1102
AT3G25716	0
AT3G03470	124
AT3G60550	57
AT3G46810	37
AT3G22142	0
AT3G02555	180
AT3G02600	1305
AT3G56820	170
AT3G26390	1
AT3G57880	672
AT3G57580	111
AT3G15730	14744
AT3G19770	573
AT3G58700	2640
AT3G15660	1348
AT3G27475	3
AT3G52170	763
AT3G62410	9495
AT3G03840	21
AT3G53560	2542
AT3G30390	5200
AT3G24093	0
AT3G22053	0
AT3G22421	0
AT3G03900	172
AT3G62040	709
AT3G20890	410
AT3G23200	80
AT3G22930	174
AT3G17765	0
AT3G14000	512
AT3G18590	1
AT3G27027	65
AT3G30840	0
AT3G49790	191
AT3G48140	7603
AT3G51630	1152
AT3G57100	3
AT3G57360	120
AT3G29800	0
AT3G42630	270
AT3G45950	0
AT3G12040	73
AT3G63440	3
AT3G27420	242
AT3G47030	14
AT3G56010	1730
AT3G56000	28
AT3G60980	289
AT3G09050	574
AT3G54200	220
AT3G49640	267
AT3G07425	27
AT3G55830	617
AT3G47160	1321
AT3G62660	1165
AT3G10190	347
AT3G20140	5
AT3G21670	205
AT3G23730	685
AT3G01730	19
AT3G49590	454
AT3G12650	221
AT3G48920	148
AT3G59300	997
AT3G19640	961
AT3G47833	1165
AT3G46240	0
AT3G22550	677
AT3G19350	26
AT3G01540	5980
AT3G05360	134
AT3G11745	89
AT3G48010	5
AT3G10439	0
AT3G19990	569
AT3G21780	0
AT3G16210	8
AT3G52720	575
AT3G61960	775
AT3G53220	127
AT3G49690	46
AT3G56600	3
AT3G46760	13
AT3G53370	231
AT3G24068	0
AT3G12210	502
AT3G52310	20
AT3G09900	862
AT3G57380	64
AT3G02950	690
AT3G12915	259
AT3G20200	150
AT3G20980	0
AT3G50410	148
AT3G45210	252
AT3G60480	339
AT3G52100	502
AT3G45090	1077
AT3G44755	0
AT3G49520	0
AT3G02300	1020
AT3G26990	331
AT3G27610	229
AT3G27560	376
AT3G19210	235
AT3G50070	572
AT3G05165	1324
AT3G19980	720
AT3G57470	978
AT3G60950	0
AT3G43250	1
AT3G10185	37
AT3G54820	628
AT3G22840	954
AT3G28080	317
AT3G60975	0
AT3G13080	1830
AT3G18470	0
AT3G63120	601
AT3G24495	467
AT3G32400	0
AT3G47080	479
AT3G24660	613
AT3G55470	377
AT3G16000	6149
AT3G25905	50
AT3G44400	155
AT3G06410	955
AT3G54160	27
AT3G05200	440
AT3G49700	0
AT3G28790	7
AT3G28020	0
AT3G22000	0
AT3G27329	0
AT3G18640	1048
AT3G18350	368
AT3G13620	355
